GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
8600000US00962,962,ZCTA5 00962,6280,432,3443,255,2837,259,16415,512,16738,666,16019,704,4089,363,2341,237,1748,209,6.1,2.3,6.5,2.9,5.6,3,14.2,3.6,13.1,4.6,15.8,5.6,45,4.9,44.4,6.7,45.9,7.5,17.4,3.6,17.7,5.1,16.9,5.6,9,2.6,8.5,3.3,9.7,4,2.8,1.1,3.9,1.8,1.3,1.2,1.1,0.8,1.4,1.3,0.6,0.9,2.5,1.4,2.7,1.7,2.3,2.2,1.8,1,1.8,1.5,1.9,1.8,(X),(X),20101,1753,20012,2153,26607,1844,27425,2652,25511,2951,17210,645,17525,1156,16838,724,14172,2292,15377,1663,11295,1470,14885,1364,16529,1875,12358,1464,16932,788,16849,1381,17005,843,25972,3877,24964,3639,26563,7192,31791,7701,61875,36018,30410,14966,15.5,(X),(X),(X),(X),(X)
8600000US00965,965,ZCTA5 00965,3094,356,1668,247,1426,207,14768,1108,14963,1231,14381,2411,1827,255,985,186,842,171,2.7,2.4,3.2,3.7,2,2.8,22.9,6.1,22.5,7.6,23.4,9.8,47.2,6.7,49.5,8.5,44.5,8.6,16.4,5,15.5,6.6,17.5,8.2,8.6,4.8,6.9,5.7,10.6,6.9,1.2,1.4,1.1,1.9,1.3,2.1,0.3,0.5,0,4,0.7,1.1,0.6,0.9,1.1,1.7,0,4.6,0,2.2,0,4,0,4.6,(X),(X),17865,1860,18750,2314,21344,1476,21112,2076,21617,2092,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X),(X),(X),(X),(X)
8600000US00966,966,ZCTA5 00966,7368,620,3818,440,3550,315,34665,4052,41132,6469,30336,4402,5141,510,2830,399,2311,272,2,1.2,2.1,2,1.9,1.8,5.8,2.6,7.7,4.3,3.5,2.4,13,3.1,8.5,3.7,18.4,5.3,14.5,4.1,13.9,5,15.4,5,16.1,4,13.7,4.2,19,5.7,14.8,3.5,12.8,4.2,17.4,5.4,4.6,1.7,3.5,2.3,6,3,12.3,2.8,14.8,4.1,9.2,4,16.9,3.9,23.1,5.3,9.3,4.2,(X),(X),53431,4774,41820,5517,70246,7835,84737,12780,52499,5764,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.5,(X),(X),(X),(X),(X)
8600000US00968,968,ZCTA5 00968,1609,236,830,144,779,150,46470,6020,56694,6923,39179,5214,1237,195,644,125,593,127,0.6,1.1,0,6,1.3,2.3,3.6,3.2,2.8,3.1,4.6,5.9,7.2,3.8,5.9,4.8,8.6,5.6,13.9,5.1,13.8,6.3,14,7.4,18.4,5.9,7.9,4.5,29.8,10,20,5.5,24.4,8.2,15.2,8,10.1,3.9,10.6,6.6,9.6,5.5,7.8,4,11,6.5,4.4,3.5,18.3,5.4,23.6,7.8,12.5,7.9,(X),(X),59333,8392,44866,4504,65816,6600,75517,8881,55281,8972,46774,6697,57419,6588,39536,5066,"2,500-",***,-,**,-,**,19375,13408,25288,14822,-,**,34464,12620,33393,19202,38250,25988,50727,5304,56250,9338,43194,11616,58500,14341,74219,33744,40352,7359,11.9,(X),(X),(X),(X),(X)
8600000US00969,969,ZCTA5 00969,19927,943,10284,642,9643,534,30986,1424,36525,3108,26400,2448,14259,867,7739,594,6520,483,1.5,0.6,1.6,1,1.3,1,6.9,2,5.6,2.4,8.4,2.9,18.6,2.6,14.9,3.6,22.9,3.8,14.4,2.4,13,3,16.1,3.2,14.5,2.2,12.8,2.7,16.5,3.6,12.3,2.1,13.3,2.8,11.1,3.2,5.4,1.3,6.4,1.9,4.1,1.3,13.2,2.2,14.4,3.1,11.7,2.6,13.3,2,17.9,2.9,7.9,2.4,(X),(X),51031,4188,35810,4193,59965,3441,70100,5448,47934,3780,33213,3093,40029,4043,28582,2323,11275,1206,11290,1389,11250,2492,15844,1163,16195,1646,15327,4551,22895,2509,25305,3809,21006,3301,38147,3501,50736,5505,30402,3083,51901,4087,69358,6099,41911,7107,14.4,(X),(X),(X),(X),(X)
8600000US00971,971,ZCTA5 00971,11636,901,6239,579,5397,494,17350,858,16823,710,18879,2342,7708,734,4114,480,3594,428,3.6,1.8,2.2,1.8,5.3,3.2,14.4,3,16.7,4.7,11.8,3.9,38.1,4.2,37.7,5.9,38.6,6,17.6,3.8,16.1,5.3,19.4,5.4,12.4,3.6,10.5,4.2,14.6,5.4,5.4,2.3,5.8,3.2,4.9,2.9,2.4,1.6,2.4,2,2.3,1.5,2.2,1.5,3.1,2.4,1.2,1.6,3.9,1.9,5.6,3.3,1.9,1.9,(X),(X),22065,2851,23075,2254,32613,3256,34598,4233,30342,4959,19035,1456,17468,1519,20416,1595,14155,3598,14536,4049,11833,5489,16238,1230,16226,1065,16335,5335,17149,1456,17241,2396,17071,2177,29384,4691,36150,11168,23750,5016,40402,3618,47049,8449,37857,5603,15.7,(X),(X),(X),(X),(X)
8600000US00976,976,ZCTA5 00976,25529,995,13279,577,12250,623,20016,1133,19240,1194,20938,1458,17251,910,9251,547,8000,547,2.3,0.9,3,1.4,1.5,0.8,12,2.1,11.8,2.5,12.1,3.2,32.5,2.4,33.8,3.6,31,3.4,20.4,2.2,19.2,2.9,21.8,3.5,14.8,2.1,13.9,2.5,15.8,3.2,7.1,1.4,5.8,1.5,8.5,2.4,2.9,0.9,3.4,1.4,2.2,1,4,1.1,4,1.5,4,1.5,4.2,1,5,1.4,3.1,1.4,(X),(X),25601,1711,26840,1428,37082,2903,37925,4119,36106,3306,22295,1186,21358,1693,23126,1340,9519,2103,9291,2066,10500,4915,15650,753,15980,785,14829,1780,20013,1550,19897,2048,20153,2403,29844,1792,33129,2935,27269,2262,40615,2691,54886,10244,35825,4795,14.1,(X),(X),(X),(X),(X)
8600000US00979,979,ZCTA5 00979,7819,588,4096,371,3723,379,26183,2777,29761,3210,23177,2415,5387,498,2843,336,2544,334,1.8,1,1.3,1.1,2.5,2.1,7.8,2.7,7.5,3.7,8.1,4.6,25.4,4.3,21.7,5.3,29.6,6.1,16,3.2,14.4,5.2,17.8,5.4,15.2,3.3,14.2,3.9,16.3,4.8,12.8,2.9,15.3,4.3,10.1,3.9,2.9,1.4,4.1,2.7,1.6,1.2,7.4,2.4,9,3.3,5.7,3.7,10.6,2.8,12.7,4.4,8.4,3.6,(X),(X),40821,5253,30357,3026,48168,3969,53789,5754,41887,4278,28382,2869,31711,4444,24183,2646,13969,4623,13938,5534,14000,7669,18203,2152,17942,2333,18778,4184,22500,2882,27639,4408,18359,3744,38324,6101,47826,5950,30520,5202,47782,6797,51702,5084,40755,6091,16.4,(X),(X),(X),(X),(X)
8600000US00982,982,ZCTA5 00982,5993,544,3132,329,2861,337,16898,860,16966,874,16790,1670,3576,363,1899,249,1677,227,6.2,2.5,6.8,3.9,5.4,3.3,12.8,3.5,13.2,4.4,12.2,4.9,32.3,5,28.3,6.6,36.8,7.3,23,4.1,22.6,5.4,23.5,6.3,17.5,3.9,19.2,5.7,15.7,5.5,4.6,2.1,4.2,2.6,5,2.9,0.4,0.5,0.4,0.7,0.5,0.8,2.9,1.9,4.7,3.4,1,1,0.3,0.4,0.5,0.7,0,2.4,(X),(X),25541,2330,23530,2519,28040,1709,29714,2836,26144,2006,18833,2011,19297,3304,18579,2223,10664,2104,10543,2499,10972,3919,14586,1158,15850,1618,13263,1572,21546,4217,23642,4947,19613,4545,25444,5111,30938,10537,22527,5031,32772,5836,32361,9891,32989,8735,17,(X),(X),(X),(X),(X)
8600000US00983,983,ZCTA5 00983,16162,979,7816,658,8346,548,16934,950,18125,1334,16087,1060,9537,748,4909,524,4628,464,4.5,2,4.3,2.3,4.6,2.4,12.2,2.8,13.4,3.5,10.9,4,34.9,3.3,32.6,4.3,37.3,5.1,22.3,3,21.4,4.3,23.2,4.1,13.8,2.8,13.7,4.1,14,3.4,6.6,1.8,7.5,2.6,5.7,2.2,1.9,1.1,2.5,1.5,1.2,1.2,2,1.3,1.9,1.4,2.2,1.8,1.8,1,2.7,1.7,0.8,1,(X),(X),24810,2231,24068,1669,32552,4204,36501,7849,28363,1914,18836,1175,19412,1640,18232,1580,8926,1617,10438,2998,7204,2673,15545,1214,16730,1909,12364,3843,18542,1673,21155,2170,16304,1947,25565,2999,26551,6609,25089,3113,28867,6685,32039,21351,27656,6603,18.4,(X),(X),(X),(X),(X)
8600000US00985,985,ZCTA5 00985,12765,942,6534,619,6231,513,16547,695,16005,780,17303,1156,7740,663,3924,431,3816,389,3,1.3,2.6,1.7,3.4,1.8,13.7,2.5,15.9,4.3,11.6,2.9,37.3,3.5,38.6,4.6,36,4.4,21.9,3,19.1,3.8,24.8,4,13.7,2.5,12.3,3.2,15.2,3.8,6.3,1.7,7.1,2.6,5.4,2.3,1.8,0.8,2,1.2,1.7,1.3,1.4,0.8,1.4,1.1,1.5,1.1,0.8,0.6,1.1,1.1,0.5,0.5,(X),(X),22225,1602,24636,1597,29300,2113,30145,3956,28431,1467,18546,1185,17470,1259,19365,1252,11749,1488,12292,1511,9045,1356,15876,942,16472,1017,14799,1899,18771,1587,20195,4117,17024,1705,26081,3168,25768,4010,26616,6083,32393,2527,31750,18954,32483,2403,17.9,(X),(X),(X),(X),(X)
8600000US00987,987,ZCTA5 00987,26234,1193,12882,664,13352,782,20046,966,18931,1511,20911,1245,16782,867,8257,578,8525,566,3,0.9,3.4,1.4,2.5,1.4,9.3,1.9,11.4,3,7.3,2.2,33.3,3,33.1,4.5,33.5,3.8,22,2.1,18.4,3.1,25.5,3.2,16,2.3,16.8,3.1,15.2,3.2,7.8,1.7,8.2,2.4,7.4,2.2,3.2,1.2,2.9,1.6,3.5,2.1,3.1,1.1,3.4,1.4,2.7,1.4,2.4,0.9,2.5,1.4,2.2,1.2,(X),(X),25899,1771,26485,812,34017,1602,33760,2552,34266,2253,22189,946,21227,1188,23174,1480,12308,3507,12872,3520,9518,4567,15959,811,16556,1252,15080,1822,19476,1785,20539,2765,18763,1919,28277,2557,30971,5495,27279,1805,38726,3061,47319,10552,35370,2759,15.2,(X),(X),(X),(X),(X)
8600000US01001,1001,ZCTA5 01001,9832,596,4847,359,4985,457,37406,5744,46069,5988,30614,1991,5816,497,3261,312,2555,325,1,0.8,1,1,1.1,1.3,1.6,1.3,1,1,2.5,2.7,5.7,2,4.1,2.1,7.8,3.7,13.3,3.9,9.4,4.6,18.2,6.5,22.4,3.5,20.8,4.5,24.3,5.4,21.8,4,23.8,5.3,19.4,6,11.8,2.6,12.7,4,10.7,4.3,11.8,3,12.3,4.1,11.2,4.3,10.6,2.8,15,4.2,4.9,2.7,(X),(X),56042,4467,47910,4710,59151,3403,64400,3955,52451,4447,44061,3546,50956,1529,36684,6863,30114,6495,31500,20833,25179,19825,31392,2675,40698,5619,25299,12562,42799,6255,51154,2138,31127,2399,52955,7425,56164,6945,46143,5748,66462,6608,80179,22633,65135,12084,18.5,(X),(X),(X),(X),(X)
8600000US01002,1002,ZCTA5 01002,20270,758,10375,620,9895,582,10851,1217,13304,2721,7986,1766,5593,495,3217,350,2376,290,3.8,1.6,1.3,1.1,7.1,3.3,2.7,1.4,1.8,1.1,4,2.5,8.1,2.5,4.4,2.3,13,5.1,12.2,3.4,11.3,4.1,13.5,5.4,17.7,3.7,16.3,4.8,19.7,6.1,13.2,2.3,13.8,3.6,12.3,3.4,8,2.3,6.3,2.4,10.2,3.5,12.4,2.3,14.8,3.8,9,2.8,22,3.1,29.9,4.3,11.2,3.6,(X),(X),67006,8233,42643,4497,73018,5271,87848,7854,52938,5005,41108,3109,49829,4240,33615,5452,24826,8692,31774,4081,23486,10228,31614,5955,37778,12842,29764,3491,25849,7572,25719,13894,25928,6813,42500,5704,55217,11981,30385,9334,56657,5519,61919,7283,51413,6655,27.9,(X),(X),(X),(X),(X)
8600000US01003,1003,ZCTA5 01003,9774,473,4672,351,5102,369,3288,273,3528,337,3052,372,179,69,50,34,129,65,31.3,14.2,26,31.4,33.3,21.8,15.6,16.5,12,22.9,17.1,21.3,33.5,16.5,30,38.4,34.9,19.7,12.8,14.4,8,14.2,14.7,19.5,0.6,1.4,2,5.5,0,22,0.6,1.3,2,4.8,0,22,0,16.5,0,41.9,0,22,0,16.5,0,41.9,0,22,5.6,10.5,20,33.3,0,22,(X),(X),20250,13472,12443,8815,23283,14082,43998,43594,15253,4708,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X),(X),(X),(X),(X)
8600000US01005,1005,ZCTA5 01005,2936,268,1389,155,1547,239,36583,5784,49395,10782,26201,3154,1745,230,996,130,749,200,0.9,1.5,0,3.2,2.1,3.4,1.1,1.7,1.9,3,0,4.2,7.2,5.1,1.6,2,14.6,10.1,11.9,4.2,8.7,5.6,16.2,8.2,25.5,6.3,20.5,10.2,32.2,7.9,19.6,6.5,27.9,8.8,8.5,7.6,12.3,4.7,8.3,5.1,17.5,9.4,10.1,5.4,12.7,8.1,6.7,6.1,11.5,5.9,18.4,9,2.3,3.8,(X),(X),59450,5329,43892,7648,63947,12412,68745,10078,57568,22564,41988,3086,54472,6916,31150,7402,27917,17178,17188,12076,-,**,36981,6791,46354,9531,27029,4960,46607,8147,59150,3249,36328,19192,58646,31800,89191,63756,41458,33050,51500,51114,100364,29470,38750,21301,24.4,(X),(X),(X),(X),(X)
8600000US01007,1007,ZCTA5 01007,8717,419,4455,357,4262,300,38743,4379,47018,2527,31597,3135,5226,362,3027,251,2199,277,1.6,1.3,0.5,0.7,3.1,2.8,1.4,1.2,1.9,1.6,0.6,1.1,5.7,2.9,4,3.6,8.1,4.4,11,3.5,7.1,3.2,16.4,6.6,22,3.8,21.1,5.6,23.3,5.9,18.1,3.8,18.6,5.3,17.3,4.5,9,2.9,9.2,3.6,8.7,4,14.9,3.6,16.2,4.3,13.1,5.4,16.3,4.3,21.4,6.2,9.3,5.4,(X),(X),60332,8438,49090,7580,68029,5199,75542,7208,57688,6703,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X),(X),(X),(X),(X)
8600000US01008,1008,ZCTA5 01008,765,100,417,65,348,51,39063,9782,50045,4994,25833,5386,472,73,308,57,164,39,0,6.6,0,10,0,17.9,3,3.6,3.6,5.3,1.8,2.6,7.2,3.9,5.8,5.3,9.8,5.9,14,6,13.6,7,14.6,9.7,17.4,5.5,14.3,6.4,23.2,8.6,31.8,8.5,31.5,10.1,32.3,11,12.1,3.8,13.6,6.1,9.1,8.2,11,4.2,14.9,6.3,3.7,3.6,3.6,3.1,2.6,3.1,5.5,5.4,(X),(X),56094,7970,50250,7364,53736,4869,55023,6056,51321,7397,46295,6336,52232,6389,29375,12238,26635,14312,55000,25490,25625,5748,45764,7675,50547,4501,21250,5235,36786,9358,53750,17995,25938,13434,50417,20722,53438,21254,37500,7951,59375,27401,88750,17637,54038,4090,19.9,(X),(X),(X),(X),(X)
8600000US01009,1009,ZCTA5 01009,263,135,145,79,118,67,(X),(X),(X),(X),(X),(X),93,64,39,31,54,56,0,28.7,0,47.5,0,40.4,0,28.7,0,47.5,0,40.4,33.3,41.9,0,47.5,57.4,55.2,23.7,29.1,28.2,37.9,20.4,41.7,12.9,19.8,0,47.5,22.2,39.6,11.8,18.8,28.2,41,0,40.4,0,28.7,0,47.5,0,40.4,11.8,19.2,28.2,40.4,0,40.4,6.5,10.2,15.4,26.9,0,40.4,(X),(X),(X),(X),(X),(X),46330,18584,69826,24615,29361,11326,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X)
8600000US01010,1010,ZCTA5 01010,2333,137,1275,130,1058,119,37569,7989,49297,7166,32222,9455,1396,155,851,110,545,109,1.9,2.3,0,3.7,4.8,5.8,4.4,3.8,4.2,5.3,4.8,5.3,4.8,4.3,4.2,3.9,5.7,8.2,8.2,3.7,8.8,5.3,7.3,5.6,21.3,7.3,14.5,9,31.9,12.6,17,6.5,18.4,9.7,14.7,8,14.4,7.7,14.3,8.7,14.5,10.4,14.3,5,15.2,7.1,13,8,13.7,4.6,20.3,7.7,3.3,2.8,(X),(X),64583,16087,46875,6581,65355,6141,73028,9295,53373,8145,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X),(X),(X),(X),(X)
8600000US01011,1011,ZCTA5 01011,918,151,523,95,395,81,31250,1415,38527,5900,26557,1694,564,102,343,61,221,68,0.5,0.8,0.9,1.2,0,13.6,1.8,1.5,2.9,2.4,0,13.6,7.1,3.2,7,4,7.2,5.2,26.8,8.5,13.7,5.6,47.1,16.4,23.8,6.2,24.5,9,22.6,9.4,15.6,5.8,20.7,6.8,7.7,7.9,9.4,3.7,11.7,4.7,5.9,4.7,9,3.8,12,6.2,4.5,3.5,6,2.9,6.7,3.3,5,6.3,(X),(X),50583,13780,33813,3855,50595,4303,54431,5288,44641,8174,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.2,(X),(X),(X),(X),(X)
8600000US01012,1012,ZCTA5 01012,349,62,174,38,175,35,28984,3834,32105,11213,26484,2958,170,44,93,27,77,25,0,17.3,0,28.7,0,32.9,7.1,6.3,8.6,8.9,5.2,6.3,9.4,6.9,10.8,9.2,7.8,7.2,20.6,16.1,20.4,15.7,20.8,19.1,21.2,10,20.4,13,22.1,12.4,8.2,6.3,4.3,5.4,13,12.1,8.8,6.6,11.8,9.4,5.2,7,8.2,5.8,7.5,7.4,9.1,9,16.5,7.3,16.1,11.4,16.9,10.9,(X),(X),39875,11395,48393,15363,60198,10107,59846,15265,60622,14424,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.7,(X),(X),(X),(X),(X)
8600000US01013,1013,ZCTA5 01013,11481,602,5590,426,5891,427,28345,2659,31009,1908,25564,2768,6602,479,3334,358,3268,357,2.2,1,1.9,1.2,2.5,1.8,1.9,1.4,1.3,1.4,2.5,2.3,14.5,3.3,11.5,4,17.6,4.6,19.1,3.1,17.8,4.9,20.5,5.5,29.7,3.5,26.6,4.8,32.8,5.5,19.2,3.4,23.5,5.2,14.8,4.3,4.9,1.7,8.2,2.9,1.7,1,3.8,1.3,3.8,1.6,3.8,2,4.6,1.7,5.4,2.5,3.9,2.4,(X),(X),45011,3132,38675,2925,45167,2212,47883,2529,42397,3520,31882,1560,35140,3930,30094,2405,23475,7672,21950,6596,30334,15854,30476,2271,35088,7524,22023,5701,32392,4674,38462,5910,30094,3837,41270,5527,39324,5196,44904,9428,43580,8709,45335,18674,42955,7723,20.6,(X),(X),(X),(X),(X)
8600000US01020,1020,ZCTA5 01020,16727,641,8586,487,8141,439,35475,2212,42035,2156,27498,2695,10603,634,6103,448,4500,388,1.9,1,2.1,1.7,1.6,1,1.3,0.9,0,0.5,3.1,2,10.9,2.4,8.1,3,14.7,4,17,2.3,12.9,2.9,22.7,4,23.6,2.8,25.3,3.7,21.3,4.1,22.1,2.8,24.4,4.3,18.9,3.9,8.7,2.2,11.7,3.8,4.6,2.4,7.9,1.8,8.9,2.6,6.6,2.3,6.6,1.8,6.6,2.3,6.4,2.6,(X),(X),50614,2340,39986,2603,53701,3801,57580,5247,48439,5833,40536,1204,45930,2464,32091,2415,26780,2830,40377,5444,22443,5868,36336,2912,42429,5111,26635,2976,37347,5039,45505,4681,27975,3610,55000,7816,61979,5930,51476,3156,60116,3186,63077,10398,59573,4452,20.3,(X),(X),(X),(X),(X)
8600000US01022,1022,ZCTA5 01022,1554,290,683,201,871,225,41089,4128,41659,9365,40634,9975,1045,204,469,133,576,194,0,3.1,0,6.7,0,5.5,0,3.1,0,6.7,0,5.5,6.8,7.7,11.5,14.7,3,4.8,12.2,8.4,3,4.8,19.8,14.6,38.7,12.8,33.9,19.1,42.5,14.3,18.4,8.8,12.4,10.6,23.3,12.3,5.1,5.2,11.3,11.3,0,5.5,13.3,6.3,19.6,11.5,8.2,7.2,5.6,4.6,8.3,8.6,3.3,5.1,(X),(X),(X),(X),(X),(X),52929,5355,57209,9188,49443,6433,43906,3892,45288,14459,43341,3815,81250,333,-,**,-,**,36806,13737,36250,27437,37404,16101,40136,6091,39966,13303,45273,23839,54412,22592,70063,12391,41322,1431,54167,4239,-,**,54451,11774,21.8,(X),(X),(X),(X),(X)
8600000US01026,1026,ZCTA5 01026,563,74,297,45,266,42,27250,7699,35298,6818,22250,8528,306,65,199,45,107,33,6.2,5.5,9.5,8.6,0,25.7,1.6,2.1,2.5,3.2,0,25.7,11.1,5.1,13.6,6.2,6.5,7.6,18.6,7.4,14.6,10.3,26.2,17.3,24.2,8.5,27.1,11.7,18.7,11.2,21.9,8.8,18.6,10.6,28,15.2,5.2,3,4.5,3.7,6.5,5.6,8.2,5.1,8,6.6,8.4,7.2,2.9,2.6,1.5,1.9,5.6,6.1,(X),(X),37321,10436,46250,14350,43772,4991,40808,5488,49283,7712,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X),(X),(X),(X),(X)
8600000US01027,1027,ZCTA5 01027,10849,440,5169,364,5680,334,35817,1929,41772,4055,31439,2652,6275,430,3330,289,2945,349,1.2,0.8,2,1.4,0.3,0.5,0.8,0.6,0.7,0.8,0.8,1,8.4,3,9,4.4,7.6,3.1,14.8,3.3,10,3.4,20.2,5.1,24.9,4.3,23.2,5.8,26.9,5.7,21.3,4.1,25.3,5.5,16.8,5.2,8.4,2.3,9.1,3.5,7.7,2.8,10.8,3.5,10.2,4.2,11.4,4.7,9.4,2.1,10.5,3.1,8.1,3.2,(X),(X),51553,2049,44525,5257,62704,7151,70446,12876,53949,3265,37593,1780,44754,4383,33757,3311,36827,19866,43608,12782,21429,6001,31548,4911,35463,8445,29375,5525,35795,2689,49602,14754,31438,2870,43589,6435,51119,5295,40030,6288,50360,4889,49615,6210,51213,12687,17.8,(X),(X),(X),(X),(X)
8600000US01028,1028,ZCTA5 01028,9007,311,4444,226,4563,248,41724,2672,53268,3418,31417,2911,5170,331,3075,215,2095,226,0.5,0.6,0.8,0.9,0,1.5,2.4,1.4,1.4,1.3,3.9,3,3.8,1.9,2.9,2.3,5.1,3,11.2,2.6,7.3,2.8,16.9,5.2,17.4,3,16.2,3.8,19.2,4.7,18.3,2.9,19.3,3.6,16.8,4.6,8.7,2.2,7.2,2.7,10.9,4.3,15.5,3.2,14.7,4.1,16.7,4.9,22.2,3.1,30.2,4.6,10.4,4.2,(X),(X),66590,5688,55389,5747,76213,4119,87176,6213,60121,4523,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.7,(X),(X),(X),(X),(X)
8600000US01029,1029,ZCTA5 01029,360,105,213,73,147,52,31711,6856,33750,9862,27159,10464,225,80,138,56,87,40,0,13.4,0,20.8,0,30.2,9.3,9,8,12.7,11.5,16.6,6.7,8.5,10.9,13.8,0,30.2,24.9,11.3,21,17.1,31,22.1,17.8,10.6,21.7,15,11.5,15.6,4.4,6.9,0,20.8,11.5,19.1,3.1,3.1,5.1,5.2,0,30.2,23.1,13.3,22.5,15.3,24.1,23.9,10.7,8.9,10.9,10.9,10.3,14.8,(X),(X),(X),(X),(X),(X),59872,14602,60941,19879,58176,22851,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X)
